,,,,,,,,,,,,,,Close -Velocity (m/s) :,3.84,Close -Velocity (m/s) :,3.84,Close -Velocity (m/s) :,3.88,Close -Velocity (m/s) :,3.77,Close -Velocity (m/s) :,0,Close -Velocity (m/s) :,0
0,0,0,0.051,0,0, ,187.85,191.59,0,0,0,0,,52.75,104.84,61.54,112.05,57.63,104.8,63.49,104.21,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.91,0,0,0,0,,52.75,104.84,62.52,112.05,57.63,104.8,63.49,104.25,4000,0,0,0
0.007,0,0.007,0.066,0,0, ,188.01,191.83,0,0,0,0,,54.7,104.91,60.56,112.01,55.68,104.8,61.54,104.21,4000,0,0,0
0,0,0,0.059,0,0, ,188.09,191.75,0,0,0,0,,51.77,104.84,58.61,112.05,54.7,104.8,63.49,104.14,4000,0,0,0
0,0,0.007,0.059,0,0, ,188.01,191.59,0,0,0,0,,51.77,104.8,60.56,112.01,54.7,104.76,63.49,104.18,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,191.67,0,0,0,0,,50.79,104.8,58.61,112.01,57.63,104.76,63.49,104.18,4000,0,0,0
0,0,0,0.037,0,0, ,188.01,191.75,0,0,0,0,,50.79,104.8,60.56,111.98,55.68,104.84,63.49,104.18,4000,0,0,0
0,0,0,0.051,0,0, ,188.17,191.75,0,0,0,0,,51.77,104.8,61.54,112.01,54.7,104.8,61.54,104.21,4000,0,0,0
0,0,0,0.059,0,0, ,187.93,191.59,0,0,0,0,,49.82,104.87,60.56,112.05,57.63,104.8,61.54,104.21,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,191.59,0,0,0,0,,50.79,104.84,60.56,112.05,54.7,104.76,61.54,104.25,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,191.59,0,0,0,0,,50.79,104.84,60.56,112.05,55.68,104.76,60.56,104.21,4000,0,0,0
0,0,0,0.066,0,0, ,187.85,191.67,0,0,0,0,,51.77,104.8,58.61,111.98,55.68,104.76,61.54,104.18,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.67,0,0,0,0,,50.79,104.84,60.56,112.01,57.63,104.76,61.54,104.21,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.51,0,0,0,0,,52.75,104.84,61.54,111.98,54.7,104.8,61.54,104.21,4000,0,0,0
0,0,0,0.066,0,0, ,188.25,191.75,0,0,0,0,,54.7,104.84,62.52,112.01,55.68,104.8,63.49,104.21,4000,0,0,0
0,0,0,0.059,0,0, ,188.09,191.75,0,0,0,0,,55.68,104.87,62.52,112.05,57.63,104.84,63.49,104.21,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,191.67,0,0,0,0,,54.7,104.8,61.54,112.05,57.63,104.76,64.47,104.18,4000,0,0,0
0,0,0,0.066,0,0, ,188.33,191.83,0,0,0,0,,51.77,104.84,58.61,112.01,57.63,104.76,61.54,104.21,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.67,0,0,0,0,,52.75,104.8,61.54,111.98,55.68,104.73,60.56,104.14,4000,0,0,0
0,0,0,0.051,0,0, ,188.17,191.75,0,0,0,0,,51.77,104.76,62.52,111.98,55.68,104.76,63.49,104.18,4000,0,0,0
0,0,0,0.037,0,0, ,188.01,191.83,0,0,0,0,,52.75,104.8,62.52,112.01,55.68,104.76,63.49,104.21,4000,0,0,0
0,0,0,0.051,0,0, ,188.17,191.91,0,0,0,0,,51.77,104.84,62.52,112.01,57.63,104.8,61.54,104.21,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.75,0,0,0,0,,54.7,104.8,62.52,112.01,55.68,104.76,63.49,104.18,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.67,0,0,0,0,,54.7,104.84,60.56,112.05,58.61,104.76,63.49,104.21,4000,0,0,0
0,0,0,0.066,0,0, ,188.17,191.83,0,0,0,0,,52.75,104.8,60.56,112.01,55.68,104.73,61.54,104.14,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.91,0,0,0,0,,54.7,104.8,60.56,111.98,57.63,104.73,61.54,104.14,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.75,0,0,0,0,,52.75,104.84,60.56,112.01,57.63,104.76,63.49,104.18,4000,0,0,0
0,0,0,0.051,0,0, ,188.09,191.75,0,0,0,0,,52.75,104.8,58.61,111.98,57.63,104.73,61.54,104.18,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.83,0,0,0,0,,54.7,104.84,60.56,112.01,57.63,104.76,64.47,104.18,4000,0,0,0
0,0,0,0.059,0,0, ,188.09,191.83,0,0,0,0,,52.75,104.84,61.54,112.01,55.68,104.76,63.49,104.21,4000,0,0,0
0,0,0.007,0.066,0,0, ,188.01,191.67,0,0,0,0,,54.7,104.84,62.52,112.01,57.63,104.73,63.49,104.18,4000,0,0,0
0,0,0,0.066,0,0, ,188.09,191.91,0,0,0,0,,54.7,104.8,60.56,112.01,55.68,104.73,61.54,104.18,4000,0,0,0
0,0,0,0.051,0,0, ,187.69,191.75,0,0,0,0,,52.75,104.84,60.56,111.98,57.63,104.73,61.54,104.14,4000,0,0,0
0,0,0,0.044,0,0, ,187.93,191.75,0,0,0,0,,52.75,104.8,60.56,111.98,57.63,104.69,59.58,104.1,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.75,0,0,0,0,,52.75,104.8,61.54,111.98,57.63,104.73,63.49,104.18,4000,0,0,0
0,0,0,0.051,0,0, ,188.17,191.83,0,0,0,0,,52.75,104.8,60.56,111.98,55.68,104.76,63.49,104.18,4000,0,0,0
0,0,0,0.051,0,0, ,188.09,191.75,0,0,0,0,,52.75,104.8,61.54,111.98,58.61,104.8,61.54,104.18,4000,0,0,0
0,0,0.007,0.059,0,0, ,188.01,191.67,0,0,0,0,,55.68,104.8,60.56,112.01,57.63,104.73,61.54,104.18,4000,0,0,0
0,0,0,0.059,0,0, ,188.09,191.91,0,0,0,0,,51.77,104.76,60.56,112.01,55.68,104.69,63.49,104.1,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.83,0,0,0,0,,54.7,104.76,58.61,111.94,55.68,104.73,61.54,104.14,4000,0,0,0
0,0,0,0.051,0,0, ,188.09,191.67,0,0,0,0,,54.7,104.76,60.56,111.98,55.68,104.73,58.61,104.18,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.83,0,0,0,0,,51.77,104.8,58.61,112.01,57.63,104.73,61.54,104.18,4000,0,0,0
0,0,0,0.051,0,0, ,187.93,191.67,0,0,0,0,,52.75,104.8,60.56,112.01,57.63,104.73,63.49,104.18,4000,0,0,0
0,0,0,0.059,0,0, ,187.93,191.75,0,0,0,0,,51.77,104.8,62.52,111.98,55.68,104.76,64.47,104.18,4000,0,0,0
0,0,0.007,0.059,0,0, ,188.17,191.91,0,0,0,0,,50.79,104.8,60.56,111.98,57.63,104.73,63.49,104.1,4000,0,0,0
0,0,0,0.051,0,0, ,188.09,191.99,0,0,0,0,,50.79,104.8,60.56,111.98,55.68,104.69,58.61,104.14,4000,0,0,0
0,0,0,0.051,0,0, ,188.09,191.83,0,0,0,0,,51.77,104.76,58.61,111.94,55.68,104.69,61.54,104.14,4000,0,0,0
0,0,0,0.051,0,0, ,188.09,191.75,0,0,0,0,,50.79,104.8,58.61,111.98,57.63,104.73,64.47,104.14,4000,0,0,0
0,0,0,0.051,0,0, ,188.09,191.91,0,0,0,0,,50.79,104.76,58.61,111.98,55.68,104.73,61.54,104.14,4000,0,0,0
0,0,0,0.051,0,0, ,188.17,191.75,0,0,0,0,,50.79,104.76,61.54,111.98,55.68,104.73,61.54,104.1,4000,0,0,0
0,0,0.015,0.059,0,0, ,188.09,191.59,0,0,0,0,,51.77,104.76,60.56,111.9,55.68,104.73,63.49,104.14,4000,0,0,0
0,0,0,0.059,0,0, ,188.17,191.91,0,0,0,0,,48.84,104.65,61.54,111.83,55.68,104.65,64.47,104.1,4000,0,0,0
0,0,0.007,0.059,0,0, ,188.09,191.75,0,0,0,0,,47.86,104.58,61.54,111.68,52.75,104.65,61.54,104.07,4000,0,0,0
0,0,0,0.059,0,0, ,187.85,191.51,0,0,0,0,,48.84,104.54,59.58,111.54,54.7,104.62,61.54,104.03,4000,0,0,0
0,0,0,0.044,0,0, ,188.17,191.75,0,0,0,0,,48.84,104.47,59.58,111.54,54.7,104.62,61.54,104.03,4000,0,0,0
0,0,0,0.044,0,0, ,187.85,191.67,0,0,0,0,,47.86,104.51,60.56,111.58,54.7,104.65,64.47,103.99,4000,0,0,0
0,0,0,0.051,0,0, ,188.25,191.83,0,0,0,0,,47.86,104.47,63.49,111.54,54.7,104.62,63.49,103.99,4000,0,0,0
0,0,0.007,0.059,0,0, ,188.09,191.51,0,0,0,0,,47.86,104.51,61.54,111.47,55.68,104.62,60.56,103.99,4000,0,0,0
0,0,0,0.059,0,0, ,188.25,191.67,0,0,0,0,,48.84,104.18,60.56,111.25,55.68,104.4,62.52,103.88,4000,0,0,0
0,0,0,0.059,0,0, ,188.09,191.67,0,0,0,0,,45.91,104.21,59.58,111.25,54.7,104.47,66.42,103.85,4000,0,0,0
0,0,0,0.059,0,0, ,187.93,191.51,0,0,0,0,,44.93,104.25,59.58,111.32,54.7,104.47,63.49,103.81,4000,0,0,0
0,0,0,0.059,0,0, ,188.17,191.67,0,0,0,0,,45.91,104.36,60.56,111.28,54.7,104.51,62.52,103.85,4000,0,0,0
0,0,0,0.059,0,0, ,187.85,191.59,0,0,0,0,,45.91,104.36,61.54,111.36,53.72,104.54,63.49,103.85,4000,0,0,0
0,0,0,0.059,0,0, ,187.85,191.59,0,0,0,0,,47.86,104.4,63.49,111.36,54.7,104.51,63.49,103.85,4000,0,0,0
0,0,0,0.066,0,0, ,187.93,191.59,0,0,0,0,,47.86,104.36,63.49,111.32,54.7,104.51,60.56,103.88,4000,0,0,0
0,0,0,0.066,0,0, ,187.85,191.51,0,0,0,0,,44.93,104.36,63.49,111.32,54.7,104.51,63.49,103.88,4000,0,0,0
0,0,0,0.073,0,0, ,187.85,191.75,0,0,0,0,,44.93,104.32,63.49,111.32,54.7,104.47,63.49,103.81,4000,0,0,0
0,0,0,0.059,0,0, ,187.77,191.51,0,0,0,0,,44.93,104.1,61.54,111.03,53.72,104.36,63.49,103.66,4000,0,0,0
0,0,0,0.051,0,0, ,188.09,191.59,0,0,0,0,,44.93,104.25,63.49,111.28,53.72,104.43,62.52,103.81,4000,0,0,0
0,0,0,0.044,0,0, ,188.01,191.59,0,0,0,0,,42.98,104.51,63.49,111.61,53.72,104.54,61.54,103.99,4000,0,0,0
0,0,0,0.051,0,0, ,188.17,191.91,0,0,0,0,,44.93,104.69,61.54,111.79,54.7,104.65,63.49,104.07,4000,0,0,0
0,0,0,0.059,0,0, ,188.17,191.67,0,0,0,0,,44.93,104.73,62.52,111.9,52.75,104.73,63.49,104.07,4000,0,0,0
0,0,0,0.059,0,0, ,187.93,191.51,0,0,0,0,,45.91,104.76,62.52,111.94,52.75,104.69,63.49,104.1,4000,0,0,0
0,0,0,0.066,0,0, ,188.17,191.91,0,0,0,0,,44.93,104.8,61.54,111.87,52.75,104.69,63.49,104.07,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.59,0,0,0,0,,42.98,104.8,61.54,111.87,54.7,104.65,63.49,104.1,4000,0,0,0
0,0,0,0.059,0,0, ,187.62,191.51,0,0,0,0,,44.93,104.73,61.54,111.9,52.75,104.62,63.49,104.07,4000,0,0,0
0,0,0,0.044,0,0, ,187.69,191.51,0,0,0,0,,44.93,104.76,61.54,111.94,54.7,104.65,61.54,104.1,4000,0,0,0
0,0,0,0.059,0,0, ,187.85,191.83,0,0,0,0,,45.91,104.51,62.52,111.68,54.7,104.54,63.49,104.03,4000,0,0,0
0,0,0,0.051,0,0, ,187.77,191.59,0,0,0,0,,44.93,104.65,62.52,111.76,54.7,104.62,63.49,103.99,4000,0,0,0
0,0,0,0.051,0,0, ,187.69,191.67,0,0,0,0,,44.93,104.69,58.61,111.87,52.75,104.65,66.42,104.07,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.59,0,0,0,0,,42,104.73,61.54,111.87,51.77,104.65,61.54,104.07,4000,0,0,0
0,0,0,0.044,0,0, ,187.93,191.59,0,0,0,0,,42.98,104.73,58.61,111.9,54.7,104.65,63.49,104.1,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.51,0,0,0,0,,42,104.76,62.52,111.94,54.7,104.69,64.47,104.1,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.59,0,0,0,0,,42,104.8,62.52,111.94,54.7,104.65,63.49,104.07,4000,0,0,0
0,0,0,0.044,0,0, ,188.09,191.67,0,0,0,0,,44.93,104.76,61.54,111.94,54.7,104.69,63.49,104.07,4000,0,0,0
0,0,0,0.066,0,0, ,187.93,191.67,0,0,0,0,,42.98,104.8,60.56,111.94,55.68,104.65,64.47,104.1,4000,0,0,0
0,0,0,0.073,0,0, ,187.93,191.67,0,0,0,0,,44.93,104.58,61.54,111.76,53.72,104.58,66.42,103.96,4000,0,0,0
0,0,0.007,0.059,0,0, ,187.93,191.67,0,0,0,0,,43.96,104.47,58.61,111.65,54.7,104.51,62.52,103.92,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,191.51,0,0,0,0,,41.03,104.62,58.61,111.76,54.7,104.62,61.54,103.99,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.51,0,0,0,0,,45.91,104.69,60.56,111.83,55.68,104.65,61.54,104.07,4000,0,0,0
0,0,0,0.044,0,0, ,188.09,191.75,0,0,0,0,,44.93,104.76,60.56,111.83,54.7,104.69,63.49,104.07,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.67,0,0,0,0,,42.98,104.76,61.54,111.9,52.75,104.69,64.47,104.07,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.51,0,0,0,0,,45.91,104.76,61.54,111.9,55.68,104.69,63.49,104.1,4000,0,0,0
0,0,0,0.066,0,0, ,187.85,191.59,0,0,0,0,,42.98,104.76,62.52,111.87,52.75,104.65,67.4,104.07,4000,0,0,0
0,0,0,0.066,0,0, ,188.25,191.75,0,0,0,0,,42,104.73,62.52,111.83,54.7,104.65,63.49,104.1,4000,0,0,0
0,0,0,0.059,0,0, ,188.09,191.67,0,0,0,0,,45.91,104.73,61.54,111.83,52.75,104.65,61.54,104.07,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.51,0,0,0,0,,42.98,104.73,61.54,111.87,54.7,104.65,64.47,104.07,4000,0,0,0
0,0,0,0.044,0,0, ,188.01,191.59,0,0,0,0,,42.98,104.76,62.52,111.87,54.7,104.65,64.47,104.07,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.67,0,0,0,0,,44.93,104.51,63.49,111.61,54.7,104.54,64.47,103.99,4000,0,0,0
0,0,0,0.066,0,0, ,187.93,191.51,0,0,0,0,,44.93,104.65,61.54,111.72,54.7,104.65,63.49,103.99,4000,0,0,0
0,0,0,0.066,0,0, ,188.09,191.75,0,0,0,0,,42.98,104.69,61.54,111.83,54.7,104.58,61.54,104.03,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,191.51,0,0,0,0,,42,104.69,61.54,111.83,52.75,104.62,63.49,104.03,4000,0,0,0
0,0,0.007,0.044,0,0, ,187.85,191.43,0,0,0,0,,42,104.69,61.54,111.79,54.7,104.62,63.49,104.03,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.51,0,0,0,0,,44.93,104.73,61.54,111.83,54.7,104.62,66.42,104.03,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.51,0,0,0,0,,44.93,104.73,62.52,111.87,55.68,104.69,63.49,104.07,4000,0,0,0
0,0,0,0.051,0,0, ,188.17,191.51,0,0,0,0,,44.93,104.73,62.52,111.83,55.68,104.69,67.4,104.07,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.43,0,0,0,0,,44.93,104.73,62.52,111.83,54.7,104.69,63.49,104.07,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.27,0,0,0,0,,44.93,104.73,62.52,111.87,52.75,104.65,61.54,104.07,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.51,0,0,0,0,,45.91,104.73,58.61,111.79,52.75,104.65,63.49,103.99,4000,0,0,0
0,0,0,0.059,0,0, ,187.69,191.43,0,0,0,0,,44.93,104.73,61.54,111.87,51.77,104.58,60.56,104.03,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.43,0,0,0,0,,45.91,104.73,61.54,111.83,52.75,104.65,63.49,104.03,4000,0,0,0
0,0,0,0.059,0,0, ,188.09,191.43,0,0,0,0,,44.93,104.76,62.52,111.83,55.68,104.65,64.47,104.07,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,191.35,0,0,0,0,,44.93,104.73,60.56,111.83,54.7,104.65,64.47,104.1,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,191.43,0,0,0,0,,44.93,104.69,62.52,111.76,52.75,104.62,63.49,104.03,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,191.2,0,0,0,0,,42,104.69,60.56,111.76,53.72,104.58,63.49,103.99,4000,0,0,0
0,0,0,0.066,0,0, ,188.09,191.43,0,0,0,0,,42.98,104.69,60.56,111.79,51.77,104.58,63.49,103.96,4000,0,0,0
0,0,0,0.059,0,0, ,187.85,191.27,0,0,0,0,,41.03,104.65,60.56,111.79,54.7,104.54,63.49,103.96,4000,0,0,0
0,0,0,0.044,0,0, ,187.85,191.2,0,0,0,0,,44.93,104.69,62.52,111.83,53.72,104.58,63.49,103.99,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.12,0,0,0,0,,45.91,104.69,64.47,111.9,54.7,104.62,63.49,103.99,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.43,0,0,0,0,,44.93,104.73,61.54,111.79,54.7,104.62,63.49,103.99,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.51,0,0,0,0,,44.93,104.73,61.54,111.83,54.7,104.62,63.49,103.99,4000,0,0,0
0,0,0,0.059,0,0, ,187.69,191.27,0,0,0,0,,45.91,104.73,60.56,111.76,52.75,104.62,64.47,103.99,4000,0,0,0
0,0,0.007,0.051,0,0, ,187.85,191.12,0,0,0,0,,44.93,104.73,60.56,111.76,51.77,104.54,60.56,103.99,4000,0,0,0
0,0,0,0.044,0,0, ,188.01,191.43,0,0,0,0,,42,104.69,60.56,111.72,51.77,104.58,61.54,103.96,4000,0,0,0
0,0,0,0.066,0,0, ,188.09,191.2,0,0,0,0,,42,104.73,61.54,111.76,54.7,104.58,64.47,103.99,4000,0,0,0
0,0,0,0.051,0,0, ,187.93,191.27,0,0,0,0,,42.98,104.73,62.52,111.79,54.7,104.58,63.49,103.99,4000,0,0,0
0,0,0,0.059,0,0, ,188.09,191.59,0,0,0,0,,45.91,104.69,61.54,111.79,54.7,104.62,63.49,104.03,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.2,0,0,0,0,,42.98,104.69,62.52,111.83,54.7,104.58,64.47,104.03,4000,0,0,0
0,0,0,0.066,0,0, ,187.77,191.35,0,0,0,0,,42,104.73,61.54,111.79,54.7,104.58,63.49,103.96,4000,0,0,0
0,0,0.007,0.059,0,0, ,187.69,191.2,0,0,0,0,,41.03,104.65,60.56,111.79,54.7,104.58,63.49,103.92,4000,0,0,0
0,0,0,0.059,0,0, ,187.69,191.27,0,0,0,0,,41.03,104.69,62.52,111.79,53.72,104.58,63.49,103.96,4000,0,0,0
0,0,0,0.059,0,0, ,187.54,191.2,0,0,0,0,,44.93,104.69,62.52,111.76,51.77,104.58,64.47,103.92,4000,0,0,0
0,0,0,0.044,0,0, ,187.77,191.51,0,0,0,0,,44.93,104.69,61.54,111.79,53.72,104.58,63.49,103.96,4000,0,0,0
0,0,0,0.051,0,0, ,187.69,191.35,0,0,0,0,,42.98,104.69,60.56,111.79,54.7,104.58,63.49,103.99,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,191.12,0,0,0,0,,42.98,104.69,60.56,111.76,54.7,104.62,61.54,104.07,4000,0,0,0
0,0,0,0.073,0,0, ,188.09,191.43,0,0,0,0,,42.98,104.65,62.52,111.79,54.7,104.62,64.47,103.96,4000,0,0,0
0,0,0,0.051,0,0, ,187.93,191.43,0,0,0,0,,42,104.69,60.56,111.79,50.79,104.58,66.42,103.99,4000,0,0,0
0,0,0,0.059,0,0, ,187.77,191.12,0,0,0,0,,42,104.69,61.54,111.79,54.7,104.51,64.47,103.96,4000,0,0,0
0,0,0,0.059,0,0, ,187.85,191.2,0,0,0,0,,44.93,104.69,62.52,111.83,54.7,104.58,63.49,103.96,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.27,0,0,0,0,,44.93,104.69,62.52,111.79,53.72,104.58,63.49,103.99,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.43,0,0,0,0,,44.93,104.69,62.52,111.83,54.7,104.58,64.47,103.96,4000,0,0,0
0,0,0,0.066,0,0, ,187.77,191.27,0,0,0,0,,45.91,104.69,62.52,111.79,53.72,104.58,63.49,103.99,4000,0,0,0
0,0,0,0.059,0,0, ,187.62,191.59,0,0,0,0,,44.93,104.73,61.54,111.76,54.7,104.58,63.49,103.96,4000,0,0,0
0,0,0.007,0.066,0,0, ,187.77,191.27,0,0,0,0,,42.98,104.65,61.54,111.72,53.72,104.58,64.47,103.96,4000,0,0,0
0,0,0,0.066,0,0, ,187.69,191.35,0,0,0,0,,44.93,104.69,62.52,111.83,53.72,104.54,63.49,103.96,4000,0,0,0
0,0,0,0.051,0,0, ,187.77,191.59,0,0,0,0,,42.98,104.69,62.52,111.79,54.7,104.58,63.49,103.96,4000,0,0,0
0,0,0,0.051,0,0, ,188.09,191.59,0,0,0,0,,44.93,104.69,64.47,111.76,55.68,104.62,61.54,103.99,4000,0,0,0
0,0,0,0.059,0,0, ,187.77,191.27,0,0,0,0,,44.93,104.69,64.47,111.83,54.7,104.58,64.47,103.99,4000,0,0,0
0,0,0,0.059,0,0, ,187.85,191.43,0,0,0,0,,44.93,104.65,62.52,111.76,53.72,104.58,61.54,103.96,4000,0,0,0
0,0,0,0.066,0,0, ,187.85,191.43,0,0,0,0,,45.91,104.54,63.49,111.58,53.72,104.54,62.52,103.92,4000,0,0,0
0,0,0,0.059,0,0, ,187.85,191.27,0,0,0,0,,45.91,104.43,63.49,111.43,53.72,104.47,60.56,103.88,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.43,0,0,0,0,,45.91,104.36,60.56,111.39,54.7,104.47,62.52,103.85,4000,0,0,0
0,0,0,0.051,0,0, ,187.93,191.59,0,0,0,0,,45.91,104.4,60.56,111.32,53.72,104.47,62.52,103.88,4000,0,0,0
0,0,0,0.066,0,0, ,188.01,191.51,0,0,0,0,,47.86,104.4,63.49,111.36,55.68,104.54,62.52,103.92,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.35,0,0,0,0,,46.89,103.96,63.49,110.99,56.65,104.29,62.52,103.66,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.35,0,0,0,0,,44.93,104.18,61.54,111.14,54.7,104.4,63.49,103.77,4000,0,0,0
0,0,0,0.066,0,0, ,187.85,191.43,0,0,0,0,,45.91,104.32,63.49,111.25,54.7,104.47,62.52,103.85,4000,0,0,0
0,0,0.015,0.059,0,0, ,187.85,191.35,0,0,0,0,,47.86,104.25,60.56,111.21,54.7,104.43,62.52,103.81,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.43,0,0,0,0,,47.86,104.25,61.54,111.25,54.7,104.36,62.52,103.74,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.35,0,0,0,0,,48.84,104.18,60.56,111.14,54.7,104.4,62.52,103.74,4000,0,0,0
0,0,0,0.044,0,0, ,187.62,191.43,0,0,0,0,,48.84,104.21,63.49,111.17,54.7,104.4,62.52,103.74,4000,0,0,0
0,0,0,0.066,0,0, ,187.77,191.43,0,0,0,0,,48.84,104.21,63.49,111.17,55.68,104.4,63.49,103.66,4000,0,0,0
0,0,0,0.066,0,0, ,187.69,191.43,0,0,0,0,,47.86,104.25,60.56,111.17,54.7,104.36,62.52,103.66,4000,0,0,0
0,0,0,0.073,0,0, ,187.62,191.35,0,0,0,0,,48.84,104.29,59.58,111.17,53.72,104.32,59.58,103.66,4000,0,0,0
0,0,0.007,0.051,0,0, ,187.85,191.27,0,0,0,0,,47.86,103.77,60.56,110.73,51.77,104.1,62.52,103.48,4000,0,0,0
0,0,0,0.044,0,0, ,188.01,191.35,0,0,0,0,,47.86,103.88,60.56,110.84,53.72,104.14,59.58,103.52,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.35,0,0,0,0,,48.84,103.99,59.58,110.99,53.72,104.25,60.56,103.63,4000,0,0,0
0,0,0,0.044,0,0, ,188.01,191.2,0,0,0,0,,48.84,104.1,59.58,111.14,56.65,104.32,60.56,103.66,4000,0,0,0
0,0,0,0.051,0,0, ,188.01,191.59,0,0,0,0,,50.79,104.25,60.56,111.25,54.7,104.4,63.49,103.74,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.43,0,0,0,0,,50.79,104.51,63.49,111.54,57.63,104.51,63.49,103.88,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.35,0,0,0,0,,50.79,104.54,60.56,111.68,55.68,104.51,63.49,103.88,4000,0,0,0
0,0,0,0.059,0,0, ,187.85,191.51,0,0,0,0,,48.84,104.62,61.54,111.76,54.7,104.51,63.49,103.96,4000,0,0,0
0,0,0,0.051,0,0, ,187.69,191.67,0,0,0,0,,51.77,104.62,60.56,111.79,54.7,104.51,59.58,103.92,4000,0,0,0
0,0,0,0.051,0,0, ,187.85,191.51,0,0,0,0,,51.77,104.62,61.54,111.76,53.72,104.58,60.56,103.92,4000,0,0,0
0,0,0,0.059,0,0, ,187.77,191.51,0,0,0,0,,51.77,104.25,60.56,111.43,57.63,104.32,60.56,103.74,4000,0,0,0
0,0,0,0.051,0,0, ,187.93,191.67,0,0,0,0,,50.79,104.43,62.52,111.68,57.63,104.43,60.56,103.88,4000,0,0,0
0,0,0,0.066,0,0, ,187.93,191.27,0,0,0,0,,51.77,104.54,61.54,111.68,55.68,104.54,62.52,103.92,4000,0,0,0
0,0,0,0.066,0,0, ,188.09,191.51,0,0,0,0,,51.77,104.62,62.52,111.72,54.7,104.51,59.58,103.92,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.67,0,0,0,0,,48.84,104.62,61.54,111.72,54.7,104.54,60.56,103.92,4000,0,0,0
0,0,0,0.059,0,0, ,188.01,191.59,0,0,0,0,,50.79,104.62,60.56,111.76,55.68,104.51,60.56,103.96,4000,0,0,0
0,0,0,0.044,0,0, ,188.09,191.43,0,0,0,0,,48.84,104.69,58.61,111.76,55.68,104.54,63.49,103.96,4000,0,0,0
0,0,0,0.051,0,0, ,188.17,191.67,0,0,0,0,,50.79,104.65,60.56,111.76,57.63,104.58,60.56,103.96,4000,0,0,0
0,0,0,0.066,0,0, ,187.93,191.59,0,0,0,0,,50.79,104.65,62.52,111.79,55.68,104.54,61.54,103.96,4000,0,0,0
0,0,0,0.051,0,0, ,187.77,191.35,0,0,0,0,,51.77,104.69,61.54,111.76,57.63,104.54,61.54,103.96,4000,0,0,0
0,0,0,0.066,0,0, ,187.85,191.51,0,0,0,0,,51.77,104.18,60.56,111.36,56.65,104.32,60.56,103.7,4000,0,0,0
0,0,0,0.066,0,0, ,187.85,191.51,0,0,0,0,,50.79,104.32,60.56,111.5,55.68,104.4,60.56,103.77,4000,0,0,0
0,0,0,0.051,0,0, ,187.77,191.35,0,0,0,0,,48.84,104.51,61.54,111.65,53.72,104.43,62.52,103.85,4000,0,0,0
